Name,release_date,meta_score,user_review,Platform_3DS,Platform_DS,Platform_Dreamcast,Platform_Game Boy Advance,Platform_GameCube,Platform_Nintendo 64,Platform_PC,Platform_PSP,Platform_PlayStation,Platform_PlayStation 2,Platform_PlayStation 3,Platform_PlayStation 4,Platform_PlayStation Vita,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One
Tiger Woods PGA Tour 2005,"September 20, 2004",91,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ESPN NFL Football,"September 3, 2003",91,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
NCAA Football 2003,"July 20, 2002",91,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Longest Journey,"November 16, 2000",91,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Batman: Arkham Asylum,"September 15, 2009",91,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Halo: Reach,"September 14, 2010",91,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Mass Effect,"November 20, 2007",91,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Resident Evil 3: Nemesis,"November 11, 1999",91,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Forza Motorsport 4,"October 11, 2011",91,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Resident Evil,"March 30, 1996",91,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Battlefield 2,"June 21, 2005",91,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
God of War Collection,"November 17, 2009",91,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Madden NFL 2005,"August 9, 2004",91,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tony Hawk's Pro Skater 3,"November 13, 2001",91,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Street Fighter IV,"July 1, 2009",91,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Fallout 3,"October 28, 2008",91,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Batman: Arkham City,"November 21, 2011",91,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Planescape: Torment,"December 14, 1999",91,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Gears of War 3,"September 20, 2011",91,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Killzone 2,"February 27, 2009",91,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Neverwinter Nights,"June 16, 2002",91,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Batman: Arkham Asylum,"August 25, 2009",91,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Castlevania: Aria of Sorrow,"May 6, 2003",91,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Legacy of Kain: Soul Reaver,"August 16, 1999",91,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Dragon Age: Origins,"November 3, 2009",91,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Golden Sun,"November 11, 2001",91,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rayman Legends,"September 3, 2013",91,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
World Soccer Winning Eleven 8 International,"February 1, 2005",91,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Legend of Zelda: A Link Between Worlds,"November 22, 2013",91,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dark Souls II,"April 25, 2014",91,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Castlevania: Circle of the Moon,"June 10, 2001",91,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Far Cry 3,"December 4, 2012",91,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Dark Souls II,"March 11, 2014",91,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Mario Kart DS,"November 14, 2005",91,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mario Golf,"June 30, 1999",91,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Crash Bandicoot 3: Warped,"October 31, 1998",91,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Assassin's Creed II,"November 17, 2009",90,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NBA 2K12,"October 4, 2011",90,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Sims 2,"September 14, 2004",90,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
World of Warcraft: Cataclysm,"December 7, 2010",90,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Half-Life 2,"November 15, 2005",90,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
NCAA Football 2003,"July 20, 2002",90,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rayman 2: The Great Escape,"October 31, 1999",90,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Bayonetta,"January 5, 2010",90,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Overwatch,"May 23, 2016",90,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Far Cry 3,"December 4, 2012",90,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ICO,"September 24, 2001",90,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tom Clancy's Ghost Recon Advanced Warfighter,"March 9, 2006",90,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
World of Goo,"October 12, 2008",90,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Mario & Luigi: Superstar Saga,"November 17, 2003",90,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shovel Knight,"April 21, 2015",90,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tony Hawk's Underground,"October 27, 2003",90,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ape Escape,"May 31, 1999",90,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Syphon Filter,"January 31, 1999",90,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mario & Luigi: Bowser's Inside Story,"September 14, 2009",90,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FIFA Soccer 10,"October 20, 2009",90,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ratchet & Clank: Going Commando,"November 11, 2003",90,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
NBA Street Vol. 2,"April 28, 2003",90,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Black & White,"March 26, 2001",90,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Fallout 3,"October 28, 2008",90,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ESPN NFL 2K5,"July 20, 2004",90,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Legend of Zelda: Phantom Hourglass,"October 1, 2007",90,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MVP Baseball 2004,"March 9, 2004",90,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tony Hawk's Pro Skater 3,"March 4, 2002",90,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Advance Wars: Dual Strike,"August 22, 2005",90,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rayman Legends,"February 18, 2014",90,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MLB 11: The Show,"March 8, 2011",90,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Jak and Daxter: The Precursor Legacy,"December 3, 2001",90,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Star Wars Rogue Leader: Rogue Squadron II,"November 9, 2001",90,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Burnout Revenge,"September 13, 2005",90,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
NBA 2K2,"March 20, 2002",90,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
NCAA Football 2002,"July 23, 2001",90,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
